id_veiculo,servico,timestamp_gps,posicao_veiculo_geo
B51612,GARAGEM,2023-02-14 02:33:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:33:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:34:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:34:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:35:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:35:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:36:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:36:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:37:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:37:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:38:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:38:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:39:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:39:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:40:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:40:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:40:59,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:41:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:41:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:42:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:42:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:43:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:43:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:44:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:44:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:45:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:45:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:46:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:46:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:47:01,POINT(-43.36782 -22.87651)
C50068,302,2023-02-14 02:47:07,POINT(-43.3954 -22.96016)
B51612,GARAGEM,2023-02-14 02:47:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:48:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:48:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:49:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:49:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:50:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:50:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:51:01,POINT(-43.36782 -22.87651)
A50002,301,2023-02-14 02:51:28,POINT(-43.25437 -22.92891)
B51612,GARAGEM,2023-02-14 02:51:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:52:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:52:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:53:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:53:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:54:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:54:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:54:37,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:55:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:55:07,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:55:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:55:37,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:56:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:56:07,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:56:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:56:37,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:57:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:57:07,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:57:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 02:57:37,POINT(-43.35649 -22.86029)
C44530,712,2023-02-14 02:57:52,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 02:58:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:58:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:59:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 02:59:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:00:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:00:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:01:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:01:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:02:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:02:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:03:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:03:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:04:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:04:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:05:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:05:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:06:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:06:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:07:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:07:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:08:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:08:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:09:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:09:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:10:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:10:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:11:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:11:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:12:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:12:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:13:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:13:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:14:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:14:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:15:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:15:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:16:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:16:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:17:01,POINT(-43.36782 -22.87651)
C50068,SP805,2023-02-14 03:17:07,POINT(-43.39542 -22.96016)
B51612,GARAGEM,2023-02-14 03:17:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:18:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:18:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:19:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:19:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:20:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:20:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:21:01,POINT(-43.36782 -22.87651)
A50002,301,2023-02-14 03:21:28,POINT(-43.25446 -22.9289)
B51612,GARAGEM,2023-02-14 03:21:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:22:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:22:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:23:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:23:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:24:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:24:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:25:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:25:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:26:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:26:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:27:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:27:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 03:27:52,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 03:28:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:28:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:29:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:29:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:30:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:30:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:31:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:31:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:32:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:32:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:33:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:33:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:34:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:34:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:35:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:35:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:36:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:36:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:37:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:37:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:38:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:38:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:39:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:39:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:40:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:40:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:41:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:41:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:42:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:42:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:43:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:43:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:44:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:44:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:45:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:45:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:46:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:46:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:47:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:47:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:48:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:48:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:49:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:49:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:50:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:50:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:51:01,POINT(-43.36782 -22.87651)
A50002,608,2023-02-14 03:51:28,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 03:51:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:52:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:52:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:53:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:53:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:54:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:54:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:55:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:55:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:56:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:56:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:57:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:57:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 03:57:52,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 03:58:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:58:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:59:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 03:59:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:00:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:00:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:01:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:01:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:02:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:02:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:03:01,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:03:31,POINT(-43.36782 -22.87651)
B51612,GARAGEM,2023-02-14 04:04:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:04:05,POINT(-43.35649 -22.86029)
B51612,GARAGEM,2023-02-14 04:04:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:04:35,POINT(-43.35649 -22.86028)
B51612,GARAGEM,2023-02-14 04:05:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:05:05,POINT(-43.3565 -22.86027)
B51612,GARAGEM,2023-02-14 04:05:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:05:35,POINT(-43.3565 -22.86027)
B51612,GARAGEM,2023-02-14 04:06:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:06:05,POINT(-43.3565 -22.86027)
B51612,GARAGEM,2023-02-14 04:06:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:06:35,POINT(-43.3565 -22.86027)
B51612,GARAGEM,2023-02-14 04:07:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:07:05,POINT(-43.35649 -22.86026)
B51612,GARAGEM,2023-02-14 04:07:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:07:35,POINT(-43.35649 -22.86026)
B51612,GARAGEM,2023-02-14 04:08:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:08:05,POINT(-43.35649 -22.86026)
B51612,GARAGEM,2023-02-14 04:08:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:08:35,POINT(-43.35649 -22.86026)
B51612,GARAGEM,2023-02-14 04:09:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:09:05,POINT(-43.35649 -22.86027)
A50002,608,2023-02-14 04:09:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:09:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:09:35,POINT(-43.3565 -22.86027)
A50002,608,2023-02-14 04:09:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:10:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:10:05,POINT(-43.3565 -22.86026)
A50002,608,2023-02-14 04:10:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:10:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:10:35,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:10:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:11:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:11:05,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:11:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:11:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:11:35,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:11:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:12:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:12:05,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:12:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:12:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:12:35,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:12:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:13:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:13:05,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:13:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:13:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:13:35,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:13:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:14:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:14:05,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:14:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:14:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:14:35,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:14:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:15:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:15:05,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:15:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:15:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:15:35,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:15:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:16:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:16:05,POINT(-43.35649 -22.86026)
A50002,608,2023-02-14 04:16:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:16:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:16:35,POINT(-43.35649 -22.86025)
A50002,608,2023-02-14 04:16:59,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:17:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:17:05,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:17:07,POINT(-43.3954 -22.96015)
A50002,608,2023-02-14 04:17:29,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:17:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:17:35,POINT(-43.35649 -22.86024)
A50002,608,2023-02-14 04:17:53,POINT(-43.25443 -22.92893)
B51612,GARAGEM,2023-02-14 04:18:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:18:05,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:18:14,POINT(-43.3954 -22.96015)
B51612,GARAGEM,2023-02-14 04:18:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:18:35,POINT(-43.35649 -22.86024)
B51612,GARAGEM,2023-02-14 04:19:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:19:05,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:19:14,POINT(-43.39537 -22.96017)
B51612,GARAGEM,2023-02-14 04:19:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:19:35,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:19:44,POINT(-43.39536 -22.96018)
B51612,GARAGEM,2023-02-14 04:20:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:20:05,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:20:14,POINT(-43.39535 -22.96018)
B51612,GARAGEM,2023-02-14 04:20:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:20:35,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:20:44,POINT(-43.39534 -22.96017)
B51612,GARAGEM,2023-02-14 04:21:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:21:05,POINT(-43.35649 -22.86024)
C50068,SP805,2023-02-14 04:21:14,POINT(-43.39535 -22.96017)
B51612,GARAGEM,2023-02-14 04:21:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:21:35,POINT(-43.35649 -22.86024)
B51612,GARAGEM,2023-02-14 04:22:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:22:05,POINT(-43.35597 -22.86036)
C50068,SP805,2023-02-14 04:22:14,POINT(-43.39539 -22.96018)
B51612,GARAGEM,2023-02-14 04:22:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:22:35,POINT(-43.35569 -22.86044)
C50068,SP805,2023-02-14 04:22:44,POINT(-43.3954 -22.96016)
B51612,GARAGEM,2023-02-14 04:23:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:23:05,POINT(-43.35574 -22.86038)
C50068,SP805,2023-02-14 04:23:14,POINT(-43.39539 -22.96016)
B51612,GARAGEM,2023-02-14 04:23:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:23:35,POINT(-43.35575 -22.86036)
C50068,SP805,2023-02-14 04:23:44,POINT(-43.39539 -22.96015)
B51612,GARAGEM,2023-02-14 04:24:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:24:05,POINT(-43.35575 -22.86035)
C50068,SP805,2023-02-14 04:24:14,POINT(-43.39538 -22.96014)
B51612,GARAGEM,2023-02-14 04:24:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:24:35,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:24:44,POINT(-43.39537 -22.96014)
B51612,GARAGEM,2023-02-14 04:25:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:25:05,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:25:14,POINT(-43.39537 -22.96016)
B51612,GARAGEM,2023-02-14 04:25:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:25:35,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:25:44,POINT(-43.39569 -22.95995)
B51612,GARAGEM,2023-02-14 04:26:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:26:05,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:26:14,POINT(-43.39639 -22.95952)
B51612,GARAGEM,2023-02-14 04:26:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:26:35,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:26:44,POINT(-43.397 -22.96067)
B51612,GARAGEM,2023-02-14 04:27:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:27:05,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:27:14,POINT(-43.3969 -22.96182)
B51612,GARAGEM,2023-02-14 04:27:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:27:35,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:27:44,POINT(-43.39428 -22.96119)
B51612,GARAGEM,2023-02-14 04:28:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:28:05,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:28:14,POINT(-43.391 -22.96092)
B51612,GARAGEM,2023-02-14 04:28:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:28:35,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:28:44,POINT(-43.39042 -22.96391)
B51612,GARAGEM,2023-02-14 04:29:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:29:05,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:29:14,POINT(-43.39069 -22.96746)
B51612,GARAGEM,2023-02-14 04:29:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:29:35,POINT(-43.35576 -22.86035)
C50068,SP805,2023-02-14 04:29:44,POINT(-43.38922 -22.97055)
B51612,GARAGEM,2023-02-14 04:30:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:30:05,POINT(-43.35545 -22.86051)
C50068,SP805,2023-02-14 04:30:14,POINT(-43.38609 -22.97273)
B51612,GARAGEM,2023-02-14 04:30:31,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:30:35,POINT(-43.35547 -22.86066)
C50068,SP805,2023-02-14 04:30:44,POINT(-43.38593 -22.97289)
B51612,GARAGEM,2023-02-14 04:31:01,POINT(-43.36782 -22.87651)
C44530,712,2023-02-14 04:31:05,POINT(-43.35547 -22.86066)
A50002,608,2023-02-14 04:31:11,POINT(-43.25443 -22.92893)
C50068,SP805,2023-02-14 04:31:14,POINT(-43.38383 -22.97348)
